key,product_code,description,step_name,machine,start_time,end_time,duration_min,machine_group,machine_prefix,machine_num,log_duration
JfQhCVMenq3reAKmMaJPgY,RM2-ACX-40,DAVIES ACREEX MARKING YELLOW,Premix,HSM-1,2/1/2025 7:45:00,2/1/2025 8:00:00,15.0,HSM,HSM,1,2.772588722239781
pMoRryCMC7TDTEza8bpplA,RM2-ACX-21,DAVIES ACREEX CRYSTAL BLUE,Grind (Part A),BKM-11,2/3/2025 14:00:00,2/3/2025 16:00:00,120.0,BKM,BKM,11,4.795790545596741
RRoz8evRqkNBcKn5cCcGLb,RM2-ACX-21,DAVIES ACREEX CRYSTAL BLUE,Grind (Part A),BKM-11,2/4/2025 6:00:00,2/4/2025 8:00:00,120.0,BKM,BKM,11,4.795790545596741
K0K9vNsqUIiN5fe92vpNhG,RM2-ACX-21,DAVIES ACREEX CRYSTAL BLUE,Grits Check,BKM-11,2/4/2025 8:00:00,2/4/2025 10:00:00,120.0,BKM,BKM,11,4.795790545596741
25iWtLHdZAsAhU5wZe15VE,RM2-ACX-21,DAVIES ACREEX CRYSTAL BLUE,SAP Posting - Std,BKM-11,2/5/2025 11:27:00,2/5/2025 11:29:00,2.0,BKM,BKM,11,1.0986122886681098
xfikA6PNygwnObNDNisLZX,RM2-ACX-60,DAVIES ACREEX BLACK,Grind (Part A),BKM-5,2/5/2025 7:00:00,2/5/2025 10:00:00,180.0,BKM,BKM,5,5.198497031265826
DViBv891DynUTXvqYKSUcQ,RM2-ACX-60,DAVIES ACREEX BLACK,Grits Check,BKM-5,2/5/2025 10:00:00,2/5/2025 13:00:00,180.0,BKM,BKM,5,5.198497031265826
gJ6FJamQikHTmuLg5ZfZXh,RM2-ACX-40,DAVIES ACREEX MARKING YELLOW,SAP Posting - Std,BKM-16,2/8/2025 9:46:00,2/8/2025 9:47:00,1.0,BKM,BKM,16,0.6931471805599453
ZCJTiufUDIqBSKGDZezvc1,RM2-ACX-21,DAVIES ACREEX CRYSTAL BLUE,SAP Posting - Std,BKM-11,2/9/2025 9:23:00,2/9/2025 9:25:00,2.0,BKM,BKM,11,1.0986122886681098
GaJ6GBF5Np7tZ6Rm63ZVnx,RM2-ACX-40,DAVIES ACREEX MARKING YELLOW,Load,PMX-4,2/7/2025 7:20:00,2/7/2025 7:45:00,25.0,PMX,PMX,4,3.258096538021482
h2jLNyFF9j1o73DX926YJC,RM2-ACX-40,DAVIES ACREEX MARKING YELLOW,Load,PMX-4,2/7/2025 7:45:00,2/7/2025 8:05:00,20.0,PMX,PMX,4,3.044522437723423
4zMyv7ljzcX8hJ7J10eaHG,RM2-ACX-40,DAVIES ACREEX MARKING YELLOW,Grind (Part B),PMX-4,2/7/2025 8:10:00,2/7/2025 10:10:00,120.0,PMX,PMX,4,4.795790545596741
Takegsz3VcgEpQzm35rKrR,RM2-ACX-40,DAVIES ACREEX MARKING YELLOW,Grits Check,PMX-4,2/7/2025 12:50:00,2/7/2025 13:20:00,30.0,PMX,PMX,4,3.4339872044851463
f8ro3s2kwdE0WCcdDWEeRY,RM2-ACX-40,DAVIES ACREEX MARKING YELLOW,Load,MX-5,2/8/2025 8:50:00,2/8/2025 9:25:00,35.0,MX,MX,5,3.58351893845611
Y6RmvMw2lQxhmn5VdiDRp5,RM2-ACX-40,DAVIES ACREEX MARKING YELLOW,Transfer of Millbase,MX-5,2/8/2025 9:00:00,2/8/2025 9:40:00,40.0,MX,MX,5,3.713572066704308
BxAACgMWoJt01wYEHSfjrT,RM2-ACX-40,DAVIES ACREEX MARKING YELLOW,Letdown,MX-5,2/8/2025 9:40:00,2/8/2025 11:30:00,110.0,MX,MX,5,4.709530201312334
dKVx3nrXbWpPPGanbkn6kR,RM2-ACX-40,DAVIES ACREEX MARKING YELLOW,Adjust,MX-5,2/9/2025 8:55:00,2/9/2025 9:25:00,30.0,MX,MX,5,3.4339872044851463
Dsfy1gEeasSreKgRZzeRaG,RM2-ACX-40,DAVIES ACREEX MARKING YELLOW,Load,PMX-2,2/4/2025 7:20:00,2/4/2025 7:50:00,30.0,PMX,PMX,2,3.4339872044851463
0czi80TrujfAQjteL2F8KB,RM2-ACX-40,DAVIES ACREEX MARKING YELLOW,Load,PMX-2,2/4/2025 7:55:00,2/4/2025 8:10:00,15.0,PMX,PMX,2,2.772588722239781
LulvLvhwRAhbfcvblRwV79,RM2-ACX-40,DAVIES ACREEX MARKING YELLOW,Grind (Part B),PMX-2,2/4/2025 8:10:00,2/4/2025 10:10:00,120.0,PMX,PMX,2,4.795790545596741
blBb7wbR2tGTLiBOuBb5eS,RM2-ACX-40,DAVIES ACREEX MARKING YELLOW,Grits Check,PMX-2,2/4/2025 11:30:00,2/4/2025 13:25:00,115.0,PMX,PMX,2,4.7535901911063645
XDyrxN5K14AnJizRhC2REA,RM2-ACX-40,DAVIES ACREEX MARKING YELLOW,Load,MX-7,2/4/2025 11:25:00,2/4/2025 12:00:00,35.0,MX,MX,7,3.58351893845611
5Rp4AfGzoC1vzl9FMVJfdr,RM2-ACX-40,DAVIES ACREEX MARKING YELLOW,Transfer of Millbase,MX-7,2/4/2025 13:40:00,2/4/2025 14:20:00,40.0,MX,MX,7,3.713572066704308
Qrdjz5CevNtJUFnKaCnfzC,RM2-ACX-40,DAVIES ACREEX MARKING YELLOW,Letdown,MX-7,2/4/2025 14:50:00,2/4/2025 15:40:00,50.0,MX,MX,7,3.9318256327243257
UACAWS28xBXnSEG1TpLe5l,RM2-ACX-21,DAVIES ACREEX CRYSTAL BLUE,Load,PMX-4,1/29/2025 11:20:00,1/29/2025 11:55:00,35.0,PMX,PMX,4,3.58351893845611
sRRLgxddvS8eARasK6uyMT,RM2-ACX-21,DAVIES ACREEX CRYSTAL BLUE,Load,PMX-4,1/29/2025 11:55:00,1/29/2025 12:15:00,20.0,PMX,PMX,4,3.044522437723423
BO9uBbEqDZGPnbCfofRJ9B,RM2-ACX-21,DAVIES ACREEX CRYSTAL BLUE,Grind (Part B),PMX-4,1/29/2025 12:15:00,1/29/2025 13:40:00,85.0,PMX,PMX,4,4.454347296253507
gBvDhr1CgZjlHkun1opRqv,RM2-ACX-21,DAVIES ACREEX CRYSTAL BLUE,Grind (Part B),PMX-4,1/30/2025 7:05:00,1/30/2025 7:30:00,25.0,PMX,PMX,4,3.258096538021482
mJoFqeNiWLQRIOr9ybdZmG,RM2-ACX-21,DAVIES ACREEX CRYSTAL BLUE,Load,MX-4,1/31/2025 16:00:00,1/31/2025 16:35:00,35.0,MX,MX,4,3.58351893845611
SgjELrr9S2s3gX2xRF7lQU,RM2-ACX-21,DAVIES ACREEX CRYSTAL BLUE,Transfer of Millbase,MX-4,1/31/2025 16:20:00,1/31/2025 17:20:00,60.0,MX,MX,4,4.110873864173311
GVwxQeKCOLBQG4tggKVCCw,RM2-ACX-21,DAVIES ACREEX CRYSTAL BLUE,Letdown,MX-4,1/31/2025 17:20:00,1/31/2025 18:00:00,40.0,MX,MX,4,3.713572066704308
N0VtCttFUUnieAVf5s1DNb,RM2-ACX-21,DAVIES ACREEX CRYSTAL BLUE,Grind (Part A),BKM-11,2/6/2025 16:00:00,2/6/2025 18:00:00,120.0,BKM,BKM,11,4.795790545596741
WDaQvZ5K0KnYrD7qKfjCma,RM2-ACX-21,DAVIES ACREEX CRYSTAL BLUE,Grind (Part A),BKM-11,2/7/2025 6:00:00,2/7/2025 8:00:00,120.0,BKM,BKM,11,4.795790545596741
2nfbcH10IXcAm3VNg5UNwQ,RM2-ACX-21,DAVIES ACREEX CRYSTAL BLUE,Grits Check,BKM-11,2/7/2025 8:00:00,2/7/2025 10:00:00,120.0,BKM,BKM,11,4.795790545596741
oqUcoOP4x04PJ5ucwARoCN,RM2-ACX-40,DAVIES ACREEX MARKING YELLOW,Premix,HSM-1,2/7/2025 7:00:00,2/7/2025 7:15:00,15.0,HSM,HSM,1,2.772588722239781
h7ZnxZDbFHMjeuT3m84dMo,RM2-ACX-40,DAVIES ACREEX MARKING YELLOW,SAP Posting - Std,MX-5,2/12/2025 7:27:00,2/12/2025 7:29:00,2.0,MX,MX,5,1.0986122886681098
3NayyShzvbWtNoOUW8vouT,RM2-ACX-60,DAVIES ACREEX BLACK,Premix,HSM-1,2/8/2025 12:10:00,2/8/2025 12:25:00,15.0,HSM,HSM,1,2.772588722239781
ZEcccjcKJYEnlpImqtzTsq,RM2-ACX-60,DAVIES ACREEX BLACK,Grind (Part A),BKM-5,2/9/2025 6:00:00,2/9/2025 12:00:00,360.0,BKM,BKM,5,5.8888779583328805
bojGGa8T9kcLMvw9yg8Rru,RM2-ACX-60,DAVIES ACREEX BLACK,Grits Check,BKM-5,2/9/2025 12:00:00,2/9/2025 13:00:00,60.0,BKM,BKM,5,4.110873864173311
uXqGhUOONlIsvuQyjJXfPj,RM2-ACX-21,DAVIES ACREEX CRYSTAL BLUE,Grind (Part A),BKM-11,2/9/2025 6:00:00,2/9/2025 12:00:00,360.0,BKM,BKM,11,5.8888779583328805
gutXz1fQugcTfr9bK2VYU7,RM2-ACX-21,DAVIES ACREEX CRYSTAL BLUE,Grits Check,BKM-11,2/9/2025 0:00:00,2/9/2025 13:00:00,780.0,BKM,BKM,11,6.660575149839686
kgA0FFrOFSWdr5yoj83z0K,RM2-ACX-21,DAVIES ACREEX CRYSTAL BLUE,Load,PMX-4,2/10/2025 8:40:00,2/10/2025 9:00:00,20.0,PMX,PMX,4,3.044522437723423
eos9uS4SUOt05Z6KOwZqd3,RM2-ACX-21,DAVIES ACREEX CRYSTAL BLUE,Grind (Part B),PMX-4,2/10/2025 9:05:00,2/10/2025 11:25:00,140.0,PMX,PMX,4,4.948759890378168
donopnLP4I5ewZF5q2Hd8n,RM2-ACX-21,DAVIES ACREEX CRYSTAL BLUE,Load,MX-4,2/10/2025 14:00:00,2/10/2025 15:40:00,100.0,MX,MX,4,4.61512051684126
M71sO0Odbck7UK0TYCiq8j,RM2-ACX-21,DAVIES ACREEX CRYSTAL BLUE,Transfer of Millbase,MX-4,2/10/2025 14:10:00,2/10/2025 15:25:00,75.0,MX,MX,4,4.330733340286331
xT6gNDRmHFXWYoI8RheDY1,RM2-ACX-21,DAVIES ACREEX CRYSTAL BLUE,Letdown,MX-4,2/10/2025 15:35:00,2/10/2025 16:35:00,60.0,MX,MX,4,4.110873864173311
PUigy93mQ0FFWPDLdncI2S,RM2-ACX-21,DAVIES ACREEX CRYSTAL BLUE,Load,PMX-2,2/5/2025 10:20:00,2/5/2025 10:50:00,30.0,PMX,PMX,2,3.4339872044851463
Uz2dsRfJrKLsrPbMANFNH7,RM2-ACX-21,DAVIES ACREEX CRYSTAL BLUE,Load,PMX-2,2/5/2025 10:55:00,2/5/2025 11:15:00,20.0,PMX,PMX,2,3.044522437723423
3XpDAEqbLEkqIEDpaMJoBN,RM2-ACX-21,DAVIES ACREEX CRYSTAL BLUE,Grind (Part B),PMX-2,2/5/2025 11:20:00,2/5/2025 14:15:00,175.0,PMX,PMX,2,5.170483995038151
P7VTwWPovqKUkVjy7JzUjb,RM2-ACX-21,DAVIES ACREEX CRYSTAL BLUE,Load,MX-4,2/5/2025 15:25:00,2/5/2025 16:00:00,35.0,MX,MX,4,3.58351893845611
xD6fokkk2teY0SXMGHS2Hf,RM2-ACX-21,DAVIES ACREEX CRYSTAL BLUE,Transfer of Millbase,MX-4,2/5/2025 15:35:00,2/5/2025 16:40:00,65.0,MX,MX,4,4.189654742026425
u7I1RKMFy24VTsAGsAvcuA,RM2-ACX-21,DAVIES ACREEX CRYSTAL BLUE,Letdown,MX-4,2/5/2025 16:40:00,2/5/2025 17:25:00,45.0,MX,MX,4,3.828641396489095
5u7YHFtDr8VETjFEnVzBiT,RM2-ACX-21,DAVIES ACREEX CRYSTAL BLUE,SAP Posting - Std,MX-4,2/13/2025 11:20:00,2/13/2025 11:22:00,2.0,MX,MX,4,1.0986122886681098
buABmulUXGmHipsGcbLNl5,RM2-ACX-40,DAVIES ACREEX MARKING YELLOW,Grind (Part A),BKM-16,2/15/2025 10:30:00,2/15/2025 13:00:00,150.0,BKM,BKM,16,5.017279836814924
4t8bUUM35nfJnHFUhCvpOO,RM2-ACX-40,DAVIES ACREEX MARKING YELLOW,Grind (Part A),BKM-16,2/17/2025 6:30:00,2/17/2025 7:00:00,30.0,BKM,BKM,16,3.4339872044851463
crJ7ExwyFc4aDvf1CYZpTN,RM2-ACX-40,DAVIES ACREEX MARKING YELLOW,Grits Check,BKM-16,2/17/2025 7:30:00,2/17/2025 8:00:00,30.0,BKM,BKM,16,3.4339872044851463
05Nj8r12dnSGaCHrvaemWE,RM2-ACX-21,DAVIES ACREEX CRYSTAL BLUE,SAP Posting - Std,BKM-11,2/19/2025 14:15:00,2/19/2025 14:17:00,2.0,BKM,BKM,11,1.0986122886681098
oWjsgn4stHlPCKuXftnY5E,RM2-ACX-60,DAVIES ACREEX BLACK,Grind (Part A),BKM-5,2/14/2025 10:00:00,2/14/2025 14:00:00,240.0,BKM,BKM,5,5.484796933490655
0Ql9UkIqXFZEONVK18rP0S,RM2-ACX-60,DAVIES ACREEX BLACK,Grind (Part A),BKM-5,2/15/2025 6:00:00,2/15/2025 9:00:00,180.0,BKM,BKM,5,5.198497031265826
pHq5rp0xOTYObQu9T7BS1Q,RM2-ACX-60,DAVIES ACREEX BLACK,Grits Check,BKM-5,2/15/2025 9:00:00,2/15/2025 13:00:00,240.0,BKM,BKM,5,5.484796933490655
k7wFQPnwfVo69RIPWZIjfx,RM2-ACX-60,DAVIES ACREEX BLACK,Grits Check,BKM-5,2/17/2025 6:00:00,2/17/2025 8:00:00,120.0,BKM,BKM,5,4.795790545596741
FhfuX13vuD5Rak16OnkY9a,RM2-ACX-60,DAVIES ACREEX BLACK,Grind (Part B),BKM-5,2/17/2025 10:00:00,2/17/2025 18:00:00,480.0,BKM,BKM,5,6.175867270105761
ynOhypm16dXKZJfSZPqWGO,RM2-ACX-60,DAVIES ACREEX BLACK,Grind (Part B),BKM-5,2/18/2025 6:00:00,2/18/2025 10:00:00,240.0,BKM,BKM,5,5.484796933490655
Lh3nb2pcsBV4DvSXjv9NGI,RM2-ACX-60,DAVIES ACREEX BLACK,Grits Check,BKM-5,2/18/2025 10:00:00,2/18/2025 11:00:00,60.0,BKM,BKM,5,4.110873864173311
Q0s28Ty3Jfi839zKKo0fbH,RM2-ACX-60,DAVIES ACREEX BLACK,SAP Posting - Std,BKM-5,2/24/2025 17:22:00,2/24/2025 17:24:00,2.0,BKM,BKM,5,1.0986122886681098
TVhOLeIo50Mm26R9nCKweK,RM2-ACX-40,DAVIES ACREEX MARKING YELLOW,Load,PMX-4,2/13/2025 7:20:00,2/13/2025 7:50:00,30.0,PMX,PMX,4,3.4339872044851463
KQgmwArmG0WXnDZu31Nq7e,RM2-ACX-40,DAVIES ACREEX MARKING YELLOW,Load,PMX-4,2/13/2025 7:50:00,2/13/2025 8:10:00,20.0,PMX,PMX,4,3.044522437723423
iQxQJLaExN0RPrxXnL5dGO,RM2-ACX-40,DAVIES ACREEX MARKING YELLOW,Grind (Part B),PMX-4,2/13/2025 8:10:00,2/13/2025 9:45:00,95.0,PMX,PMX,4,4.564348191467836
cDBNJLHf9hcx9YqGDqO1vs,RM2-ACX-60,DAVIES ACREEX BLACK,Grind (Part A),BKM-5,2/22/2025 10:00:00,2/22/2025 13:00:00,180.0,BKM,BKM,5,5.198497031265826
fQdbMJxLDxluyAyAXPhYYu,RM2-ACX-60,DAVIES ACREEX BLACK,Grind (Part A),BKM-5,2/24/2025 6:00:00,2/24/2025 9:00:00,180.0,BKM,BKM,5,5.198497031265826
PhERYF6Gf4WrbUwWwlrDhX,RM2-ACX-60,DAVIES ACREEX BLACK,Grits Check,BKM-5,2/24/2025 9:00:00,2/24/2025 10:00:00,60.0,BKM,BKM,5,4.110873864173311
geREvunXVDunVlv6d5UmNS,RM2-ACX-40,DAVIES ACREEX MARKING YELLOW,SAP Posting - Std,BKM-16,3/1/2025 6:35:00,3/1/2025 6:37:00,2.0,BKM,BKM,16,1.0986122886681098
A7ibEeqpaLKLOcArS1xdSJ,RM2-ACX-60,DAVIES ACREEX BLACK,Premix,HSM-1,2/25/2025 6:30:00,2/25/2025 6:45:00,15.0,HSM,HSM,1,2.772588722239781
E5UXX6RsIsWdYglnuKyeST,RM2-ACX-60,DAVIES ACREEX BLACK,Grind (Part A),BKM-5,2/25/2025 8:00:00,2/25/2025 15:00:00,420.0,BKM,BKM,5,6.042632833682381
jwFLnLtDwctYecCSc3dxfC,RM2-ACX-60,DAVIES ACREEX BLACK,Grits Check,BKM-5,2/25/2025 15:00:00,2/25/2025 17:00:00,120.0,BKM,BKM,5,4.795790545596741
t4gkLwR8mcF1tatiQkmnBc,RM2-ACX-60,DAVIES ACREEX BLACK,Grind (Part B),BKM-5,2/26/2025 7:00:00,2/26/2025 14:00:00,420.0,BKM,BKM,5,6.042632833682381
0YIy0wGOIofs4qQfu776Qf,RM2-ACX-60,DAVIES ACREEX BLACK,Grits Check,BKM-5,2/26/2025 14:00:00,2/26/2025 17:00:00,180.0,BKM,BKM,5,5.198497031265826
0lAt5wIMjpkEh8r7fFF3EC,RM2-ACX-40,DAVIES ACREEX MARKING YELLOW,Load,PMX-4,2/23/2025 7:15:00,2/23/2025 7:45:00,30.0,PMX,PMX,4,3.4339872044851463
KweORyaOpc7x1sZFykoj78,RM2-ACX-40,DAVIES ACREEX MARKING YELLOW,Load,PMX-4,2/23/2025 7:50:00,2/23/2025 8:05:00,15.0,PMX,PMX,4,2.772588722239781
saqZ4ZwclflnKOx2oWG1AI,RM2-ACX-40,DAVIES ACREEX MARKING YELLOW,Grind (Part B),PMX-4,2/23/2025 8:05:00,2/23/2025 9:35:00,90.0,PMX,PMX,4,4.51085950651685
HCcJRHx4zxIjyIEto0zl6A,RM2-ACX-40,DAVIES ACREEX MARKING YELLOW,Grits Check,PMX-4,2/23/2025 10:30:00,2/23/2025 10:50:00,20.0,PMX,PMX,4,3.044522437723423
YSChFIRfCqKZT6GhnM7oBY,RM2-ACX-40,DAVIES ACREEX MARKING YELLOW,Transfer of Millbase,MX-6,2/24/2025 14:00:00,2/24/2025 15:10:00,70.0,MX,MX,6,4.2626798770413155
RAl7t8AaPTaejaveYbVeuH,RM2-ACX-40,DAVIES ACREEX MARKING YELLOW,Letdown,MX-6,2/24/2025 15:15:00,2/24/2025 15:55:00,40.0,MX,MX,6,3.713572066704308
BbfsFLNqTKAeFsKgAmHFiB,RM2-ACX-60,DAVIES ACREEX BLACK,Load,PMX-2,2/27/2025 7:20:00,2/27/2025 7:45:00,25.0,PMX,PMX,2,3.258096538021482
5r66RLZuvVPE48CrVzOgfN,RM2-ACX-60,DAVIES ACREEX BLACK,Load,PMX-2,2/27/2025 7:45:00,2/27/2025 8:05:00,20.0,PMX,PMX,2,3.044522437723423
WVUm3VH60ouodW2tU0EPs4,RM2-ACX-60,DAVIES ACREEX BLACK,Grind (Part B),PMX-2,2/27/2025 8:10:00,2/27/2025 10:10:00,120.0,PMX,PMX,2,4.795790545596741
9oJUhq8IYy2kmWrQRbJ8bQ,RM2-ACX-60,DAVIES ACREEX BLACK,Load,MX-4,2/27/2025 13:15:00,2/27/2025 14:00:00,45.0,MX,MX,4,3.828641396489095
chS0yUgVM9gk3lgjRqJFF9,RM2-ACX-60,DAVIES ACREEX BLACK,Transfer of Millbase,MX-4,2/27/2025 13:05:00,2/27/2025 14:20:00,75.0,MX,MX,4,4.330733340286331
z9EReIGH4eshN8fyTkahjo,RM2-ACX-60,DAVIES ACREEX BLACK,Letdown,MX-4,2/27/2025 14:20:00,2/27/2025 15:10:00,50.0,MX,MX,4,3.9318256327243257
S19Jj7Jou1OgVvwUvAAjjS,RM2-ACX-40,DAVIES ACREEX MARKING YELLOW,Grind (Part A),BKM-16,3/4/2025 14:30:00,3/4/2025 16:00:00,90.0,BKM,BKM,16,4.51085950651685
rICWW9hftZdaitUNoogWwS,RM2-ACX-40,DAVIES ACREEX MARKING YELLOW,Grind (Part A),BKM-16,3/5/2025 6:30:00,3/5/2025 9:00:00,150.0,BKM,BKM,16,5.017279836814924
0bcmdDS78zRBf7oDxOixAC,RM2-ACX-40,DAVIES ACREEX MARKING YELLOW,Grits Check,BKM-16,3/5/2025 9:30:00,3/5/2025 11:00:00,90.0,BKM,BKM,16,4.51085950651685
il18KhLI14Z3uNEi1UYl5l,RM2-ACX-40,DAVIES ACREEX MARKING YELLOW,SAP Posting - Std,BKM-16,3/10/2025 15:32:00,3/10/2025 15:35:00,3.0,BKM,BKM,16,1.3862943611198906
rJMp0clQ5pgPKMe4ycNskc,RM2-ACX-40,DAVIES ACREEX MARKING YELLOW,Load,PMX-4,3/5/2025 13:30:00,3/5/2025 14:05:00,35.0,PMX,PMX,4,3.58351893845611
DDCAtNThiWyv7RWhptUSXY,RM2-ACX-40,DAVIES ACREEX MARKING YELLOW,Grind (Part B),PMX-4,3/5/2025 14:05:00,3/5/2025 16:25:00,140.0,PMX,PMX,4,4.948759890378168
9PHMzP0xU4cLo6bgLjPlUS,RM2-ACX-40,DAVIES ACREEX MARKING YELLOW,Load,MX-4,3/6/2025 7:00:00,3/6/2025 7:55:00,55.0,MX,MX,4,4.02535169073515
rJy4CIPzAr2z2pbp2Xdo5Q,RM2-ACX-40,DAVIES ACREEX MARKING YELLOW,Transfer of Millbase,MX-4,3/6/2025 7:20:00,3/6/2025 8:30:00,70.0,MX,MX,4,4.2626798770413155
oH9wduEwVrSF6vbj6bNXCF,RM2-ACX-40,DAVIES ACREEX MARKING YELLOW,Letdown,MX-4,3/6/2025 8:30:00,3/6/2025 9:30:00,60.0,MX,MX,4,4.110873864173311
dDQmpV8WWmitLZSr8vSixo,RM2-ACX-40,DAVIES ACREEX MARKING YELLOW,Grits Check,PMX-4,2/13/2025 10:50:00,2/13/2025 11:30:00,40.0,PMX,PMX,4,3.713572066704308
9nZotDGI10DS0eWilVa8TB,RM2-ACX-40,DAVIES ACREEX MARKING YELLOW,Load,MX-6,2/13/2025 11:30:00,2/13/2025 12:00:00,30.0,MX,MX,6,3.4339872044851463
4tcmWolNMieLxj9P2VUKqq,RM2-ACX-40,DAVIES ACREEX MARKING YELLOW,Transfer of Millbase,MX-6,2/13/2025 13:05:00,2/13/2025 13:50:00,45.0,MX,MX,6,3.828641396489095
6zfk0u9btP0wV4iolH7HuG,RM2-ACX-40,DAVIES ACREEX MARKING YELLOW,Letdown,MX-6,2/13/2025 13:50:00,2/13/2025 14:30:00,40.0,MX,MX,6,3.713572066704308
mhrMJN4aF2LF5kclCpPt6U,RM2-ACX-21,DAVIES ACREEX CRYSTAL BLUE,Load,PMX-2,2/13/2025 14:45:00,2/13/2025 15:15:00,30.0,PMX,PMX,2,3.4339872044851463
ugJzWwZgsEvAtQTeTJI74n,RM2-ACX-21,DAVIES ACREEX CRYSTAL BLUE,Load,PMX-2,2/13/2025 15:15:00,2/13/2025 15:35:00,20.0,PMX,PMX,2,3.044522437723423
UGV2MDvvj4mKhdFIqEFWdF,RM2-ACX-21,DAVIES ACREEX CRYSTAL BLUE,Grind (Part B),PMX-2,2/13/2025 13:35:00,2/13/2025 17:15:00,220.0,PMX,PMX,2,5.3981627015177525
sx1ltlY77TeKMtjbX6ZkTI,RM2-ACX-21,DAVIES ACREEX CRYSTAL BLUE,Load,MX-4,2/14/2025 8:55:00,2/14/2025 10:00:00,65.0,MX,MX,4,4.189654742026425
d7TjKYS8ja2xRiicwOELGK,RM2-ACX-21,DAVIES ACREEX CRYSTAL BLUE,Transfer of Millbase,MX-4,2/14/2025 10:30:00,2/14/2025 11:15:00,45.0,MX,MX,4,3.828641396489095
mFMPXPsNlYJsFrIitjUxdM,RM2-ACX-21,DAVIES ACREEX CRYSTAL BLUE,Letdown,MX-4,2/14/2025 11:15:00,2/14/2025 12:00:00,45.0,MX,MX,4,3.828641396489095
2AuiZKg7eSiFvmIbZhIy1Z,RM2-ACX-40,DAVIES ACREEX MARKING YELLOW,Load,PMX-4,2/19/2025 9:30:00,2/19/2025 10:10:00,40.0,PMX,PMX,4,3.713572066704308
evezVv4xqvJRznh7Py8AgI,RM2-ACX-40,DAVIES ACREEX MARKING YELLOW,Load,PMX-4,2/19/2025 10:15:00,2/19/2025 10:35:00,20.0,PMX,PMX,4,3.044522437723423
IswvwUogw5kgRpyVNjMju7,RM2-ACX-40,DAVIES ACREEX MARKING YELLOW,Grind (Part B),PMX-4,2/19/2025 10:35:00,2/19/2025 11:50:00,75.0,PMX,PMX,4,4.330733340286331
gtEUKxgw1vuA7qWoP4WCPL,RM2-ACX-40,DAVIES ACREEX MARKING YELLOW,Grits Check,PMX-4,2/19/2025 14:50:00,2/19/2025 16:20:00,90.0,PMX,PMX,4,4.51085950651685
zXn6V0Bj7fAjd72ViZmvdp,RM2-ACX-40,DAVIES ACREEX MARKING YELLOW,Load,MX-6,2/19/2025 14:55:00,2/19/2025 15:50:00,55.0,MX,MX,6,4.02535169073515
q5JJudvHyTxw26B1wtbKoi,RM2-ACX-40,DAVIES ACREEX MARKING YELLOW,Transfer of Millbase,MX-6,2/19/2025 16:00:00,2/19/2025 16:40:00,40.0,MX,MX,6,3.713572066704308
SpTjOhedOuLKmnF4frNgMt,RM2-ACX-40,DAVIES ACREEX MARKING YELLOW,Letdown,MX-6,2/19/2025 16:40:00,2/19/2025 17:20:00,40.0,MX,MX,6,3.713572066704308
iBIM0IRH7jasPwbl6IKoLj,RM2-ACX-60,DAVIES ACREEX BLACK,Load,PMX-2,2/19/2025 14:40:00,2/19/2025 15:10:00,30.0,PMX,PMX,2,3.4339872044851463
5lrhH0GhjyxjPnQG825vnH,RM2-ACX-60,DAVIES ACREEX BLACK,Load,PMX-2,2/19/2025 15:10:00,2/19/2025 15:30:00,20.0,PMX,PMX,2,3.044522437723423
aOUwid3kuoBFDu5EH7v9jw,RM2-ACX-60,DAVIES ACREEX BLACK,Grind (Part B),PMX-2,2/19/2025 15:35:00,2/19/2025 16:50:00,75.0,PMX,PMX,2,4.330733340286331
YGaTEr44nZvJ6E6MDHXdaX,RM2-ACX-60,DAVIES ACREEX BLACK,Load,MX-4,2/20/2025 8:25:00,2/20/2025 9:05:00,40.0,MX,MX,4,3.713572066704308
UZITUD1QU9Q1yqW3BOc1h1,RM2-ACX-60,DAVIES ACREEX BLACK,Transfer of Millbase,MX-4,2/20/2025 9:05:00,2/20/2025 10:20:00,75.0,MX,MX,4,4.330733340286331
zrP4p5XCkjpVPjGrpxSscG,RM2-ACX-60,DAVIES ACREEX BLACK,Letdown,MX-4,2/20/2025 10:20:00,2/20/2025 11:00:00,40.0,MX,MX,4,3.713572066704308
